Date,Close,High,Low,Open,Volume
2021-08-08,37.67,39.53,36.94,39.47,358570315
2021-08-09,38.77,40.0,36.48,37.66,377034585
2021-08-10,40.64,41.66,38.22,38.68,452480699
2021-08-11,41.74,43.74,40.63,40.65,507980107
2021-08-12,41.1,43.4,39.38,41.7,527833804
2021-08-13,44.89,44.9,40.72,41.11,541894525
2021-08-14,44.11,44.87,42.94,44.85,363834257
2021-08-15,53.75,54.63,43.45,44.15,1448656564
2021-08-16,62.43,68.82,52.47,53.54,3799339365
2021-08-17,64.21,74.89,58.98,62.12,4043742154
2021-08-18,72.54,80.12,60.27,64.17,4507409622
2021-08-19,72.76,75.09,68.61,72.84,2467398203
2021-08-20,78.72,79.99,70.94,72.75,1844455899
2021-08-21,73.76,81.81,72.7,78.7,1513097171
2021-08-22,72.8,77.48,71.55,73.87,968933849
2021-08-23,75.71,76.71,71.68,72.77,1372134245
2021-08-24,70.67,79.37,68.62,75.78,2153611667
2021-08-25,71.95,72.7,66.22,70.68,1551240766
2021-08-26,75.32,78.06,66.26,71.97,2713050538
2021-08-27,88.09,88.85,72.72,74.81,3263988286
2021-08-28,96.7,97.84,85.79,88.0,2580080503
2021-08-29,94.47,97.78,90.99,96.56,1830344091
2021-08-30,110.54,116.85,94.04,94.34,5274104165
2021-08-31,108.48,130.01,103.35,109.76,7590894022
2021-09-01,111.03,119.53,106.27,107.44,3974443896
2021-09-02,128.1,131.96,109.65,110.73,5074399603
2021-09-03,146.58,148.83,128.39,128.39,7526373837
2021-09-04,139.11,150.43,136.45,146.42,3970422964
